country,Year,Electricity Total,Electricity per Person,Electricity per 500k,% Electricity per 500k,country_code
Chile,1988,16900000000.0,1320.0,660000000.0,3.905325443786982,CHL
Chile,1989,17800000000.0,1370.0,685000000.0,3.848314606741573,CHL
Chile,1990,18400000000.0,1390.0,695000000.0,3.777173913043478,CHL
Chile,1991,20000000000.0,1480.0,740000000.0,3.7,CHL
Chile,1992,22400000000.0,1630.0,815000000.0,3.638392857142857,CHL
Chile,1993,24000000000.0,1730.0,865000000.0,3.6041666666666665,CHL
Chile,1994,25300000000.0,1790.0,895000000.0,3.5375494071146245,CHL
Chile,1995,28000000000.0,1960.0,980000000.0,3.5,CHL
Chile,1996,30800000000.0,2120.0,1060000000.0,3.4415584415584415,CHL
Chile,1997,33300000000.0,2270.0,1135000000.0,3.4084084084084085,CHL
Chile,1998,35500000000.0,2380.0,1190000000.0,3.352112676056338,CHL
Chile,1999,38400000000.0,2550.0,1275000000.0,3.3203125,CHL
Chile,2000,41300000000.0,2700.0,1350000000.0,3.2687651331719128,CHL
Chile,2001,43900000000.0,2840.0,1420000000.0,3.234624145785877,CHL
Chile,2002,45500000000.0,2910.0,1455000000.0,3.197802197802198,CHL
Chile,2003,48800000000.0,3090.0,1545000000.0,3.165983606557377,CHL
Chile,2004,52900000000.0,3310.0,1655000000.0,3.1285444234404536,CHL
Chile,2005,54500000000.0,3370.0,1685000000.0,3.091743119266055,CHL
Chile,2006,57600000000.0,3530.0,1765000000.0,3.064236111111111,CHL
Chile,2007,60100000000.0,3650.0,1825000000.0,3.0366056572379367,CHL
Chile,2008,60900000000.0,3650.0,1825000000.0,2.9967159277504103,CHL
Chile,2009,61000000000.0,3630.0,1815000000.0,2.9754098360655736,CHL
Chile,2010,61600000000.0,3630.0,1815000000.0,2.9464285714285716,CHL
Chile,2011,65000000000.0,3790.0,1895000000.0,2.9153846153846152,CHL
Chile,2012,69700000000.0,4030.0,2015000000.0,2.890961262553802,CHL
Chile,2013,73000000000.0,4180.0,2090000000.0,2.863013698630137,CHL
Chile,2014,73600000000.0,4180.0,2090000000.0,2.839673913043478,CHL
Chile,2015,75400000000.0,4250.0,2125000000.0,2.8183023872679045,CHL
Chile,2016,77500000000.0,4330.0,2165000000.0,2.793548387096774,CHL
China,1985,411000000000.0,384.0,192000000.0,0.04671532846715328,CHN
China,1986,450000000000.0,412.0,206000000.0,0.04577777777777778,CHN
China,1987,497000000000.0,447.0,223500000.0,0.04496981891348088,CHN
China,1988,545000000000.0,481.0,240500000.0,0.04412844036697248,CHN
China,1989,585000000000.0,507.0,253500000.0,0.043333333333333335,CHN
China,1990,621000000000.0,530.0,265000000.0,0.0426731078904992,CHN
China,1991,678000000000.0,570.0,285000000.0,0.0420353982300885,CHN
China,1992,754000000000.0,626.0,313000000.0,0.04151193633952255,CHN
China,1993,812000000000.0,667.0,333500000.0,0.04107142857142857,CHN
China,1994,928000000000.0,755.0,377500000.0,0.04067887931034483,CHN
China,1995,1010000000000.0,812.0,406000000.0,0.0401980198019802,CHN
China,1996,1080000000000.0,865.0,432500000.0,0.040046296296296295,CHN
China,1997,1140000000000.0,902.0,451000000.0,0.03956140350877193,CHN
China,1998,1170000000000.0,921.0,460500000.0,0.03935897435897436,CHN
China,1999,1240000000000.0,972.0,486000000.0,0.03919354838709677,CHN
China,2000,1360000000000.0,1060.0,530000000.0,0.03897058823529412,CHN
China,2001,1480000000000.0,1150.0,575000000.0,0.03885135135135135,CHN
China,2002,1650000000000.0,1270.0,635000000.0,0.03848484848484848,CHN
China,2003,1910000000000.0,1460.0,730000000.0,0.03821989528795811,CHN
China,2004,2200000000000.0,1680.0,840000000.0,0.038181818181818185,CHN
China,2005,2500000000000.0,1890.0,945000000.0,0.0378,CHN
China,2006,2870000000000.0,2160.0,1080000000.0,0.037630662020905925,CHN
China,2007,3280000000000.0,2450.0,1225000000.0,0.037347560975609755,CHN
China,2008,3500000000000.0,2600.0,1300000000.0,0.037142857142857144,CHN
China,2009,3710000000000.0,2750.0,1375000000.0,0.03706199460916442,CHN
China,2010,4210000000000.0,3090.0,1545000000.0,0.03669833729216152,CHN
China,2011,4710000000000.0,3450.0,1725000000.0,0.03662420382165605,CHN
China,2012,4990000000000.0,3630.0,1815000000.0,0.03637274549098196,CHN
China,2013,5430000000000.0,3930.0,1965000000.0,0.03618784530386741,CHN
China,2014,5650000000000.0,4060.0,2030000000.0,0.035929203539823006,CHN
China,2015,5810000000000.0,4160.0,2080000000.0,0.03580034423407917,CHN
China,2016,6140000000000.0,4380.0,2190000000.0,0.03566775244299674,CHN
Colombia,1985,29400000000.0,947.0,473500000.0,1.6105442176870748,COL
Colombia,1986,31700000000.0,999.0,499500000.0,1.5757097791798107,COL
Colombia,1987,33700000000.0,1040.0,520000000.0,1.543026706231454,COL
Colombia,1988,35500000000.0,1080.0,540000000.0,1.5211267605633803,COL
Colombia,1989,37000000000.0,1100.0,550000000.0,1.4864864864864864,COL
Colombia,1990,38200000000.0,1120.0,560000000.0,1.4659685863874345,COL
Colombia,1991,40100000000.0,1150.0,575000000.0,1.4339152119700749,COL
Colombia,1992,36600000000.0,1030.0,515000000.0,1.407103825136612,COL
Colombia,1993,41700000000.0,1150.0,575000000.0,1.3788968824940049,COL
Colombia,1994,45000000000.0,1220.0,610000000.0,1.3555555555555556,COL
Colombia,1995,47500000000.0,1270.0,635000000.0,1.3368421052631578,COL
Colombia,1996,48400000000.0,1270.0,635000000.0,1.31198347107438,COL
Colombia,1997,49900000000.0,1290.0,645000000.0,1.2925851703406814,COL
Colombia,1998,50300000000.0,1280.0,640000000.0,1.2723658051689861,COL
Colombia,1999,47800000000.0,1200.0,600000000.0,1.2552301255230125,COL
Colombia,2000,46800000000.0,1160.0,580000000.0,1.2393162393162394,COL
Colombia,2001,48200000000.0,1180.0,590000000.0,1.2240663900414939,COL
Colombia,2002,50300000000.0,1210.0,605000000.0,1.202783300198807,COL
Colombia,2003,52100000000.0,1240.0,620000000.0,1.1900191938579654,COL
Colombia,2004,53800000000.0,1260.0,630000000.0,1.171003717472119,COL
Colombia,2005,55900000000.0,1290.0,645000000.0,1.1538461538461537,COL
Colombia,2006,59700000000.0,1360.0,680000000.0,1.1390284757118927,COL
Colombia,2007,61100000000.0,1380.0,690000000.0,1.1292962356792144,COL
Colombia,2008,61900000000.0,1380.0,690000000.0,1.1147011308562198,COL
Colombia,2009,63800000000.0,1400.0,700000000.0,1.09717868338558,COL
Colombia,2010,67000000000.0,1460.0,730000000.0,1.0895522388059702,COL
Colombia,2011,68000000000.0,1470.0,735000000.0,1.0808823529411764,COL
Colombia,2012,69400000000.0,1480.0,740000000.0,1.0662824207492796,COL
Colombia,2013,71600000000.0,1510.0,755000000.0,1.0544692737430168,COL
Colombia,2014,74500000000.0,1560.0,780000000.0,1.0469798657718121,COL
Colombia,2015,77000000000.0,1600.0,800000000.0,1.0389610389610389,COL
Colombia,2016,78500000000.0,1610.0,805000000.0,1.0254777070063694,COL
Czech Republic,1985,58100000000.0,5630.0,2815000000.0,4.845094664371773,CZE
Czech Republic,1986,60600000000.0,5870.0,2935000000.0,4.843234323432343,CZE
Czech Republic,1987,62200000000.0,6020.0,3010000000.0,4.839228295819936,CZE
Czech Republic,1988,64300000000.0,6230.0,3115000000.0,4.844479004665629,CZE
Czech Republic,1989,65100000000.0,6300.0,3150000000.0,4.838709677419355,CZE
Czech Republic,1990,62600000000.0,6050.0,3025000000.0,4.832268370607029,CZE
Czech Republic,1991,60500000000.0,5850.0,2925000000.0,4.8347107438016526,CZE
Czech Republic,1992,59300000000.0,5730.0,2865000000.0,4.831365935919056,CZE
Czech Republic,1993,58900000000.0,5680.0,2840000000.0,4.8217317487266556,CZE
Czech Republic,1994,58700000000.0,5670.0,2835000000.0,4.829642248722317,CZE
Czech Republic,1995,60800000000.0,5870.0,2935000000.0,4.827302631578948,CZE
Czech Republic,1996,64300000000.0,6210.0,3105000000.0,4.828926905132193,CZE
Czech Republic,1997,64600000000.0,6250.0,3125000000.0,4.837461300309598,CZE
Czech Republic,1998,64900000000.0,6290.0,3145000000.0,4.845916795069337,CZE
Czech Republic,1999,64700000000.0,6280.0,3140000000.0,4.853168469860896,CZE
Czech Republic,2000,73500000000.0,7140.0,3570000000.0,4.857142857142857,CZE
Czech Republic,2001,74600000000.0,7270.0,3635000000.0,4.872654155495979,CZE
Czech Republic,2002,76300000000.0,7450.0,3725000000.0,4.882044560943643,CZE
Czech Republic,2003,83200000000.0,8130.0,4065000000.0,4.8858173076923075,CZE
Czech Republic,2004,84300000000.0,8240.0,4120000000.0,4.887307236061685,CZE
Czech Republic,2005,82600000000.0,8050.0,4025000000.0,4.872881355932203,CZE
Czech Republic,2006,84400000000.0,8190.0,4095000000.0,4.851895734597156,CZE
Czech Republic,2007,88000000000.0,8500.0,4250000000.0,4.829545454545454,CZE
Czech Republic,2008,83500000000.0,8010.0,4005000000.0,4.796407185628743,CZE
Czech Republic,2009,82300000000.0,7840.0,3920000000.0,4.7630619684082625,CZE
Czech Republic,2010,85900000000.0,8150.0,4075000000.0,4.743888242142026,CZE
Czech Republic,2011,87600000000.0,8280.0,4140000000.0,4.726027397260274,CZE
Czech Republic,2012,87600000000.0,8270.0,4135000000.0,4.720319634703197,CZE
Czech Republic,2013,87100000000.0,8220.0,4110000000.0,4.718714121699196,CZE
Czech Republic,2014,86000000000.0,8110.0,4055000000.0,4.715116279069767,CZE
Czech Republic,2015,83900000000.0,7910.0,3955000000.0,4.713945172824792,CZE
Czech Republic,2016,83300000000.0,7850.0,3925000000.0,4.71188475390156,CZE
Denmark,1985,29100000000.0,5700.0,2850000000.0,9.793814432989691,DNK
Denmark,1986,30800000000.0,6020.0,3010000000.0,9.772727272727273,DNK
Denmark,1987,29500000000.0,5760.0,2880000000.0,9.76271186440678,DNK
Denmark,1988,28100000000.0,5480.0,2740000000.0,9.750889679715302,DNK
Denmark,1989,22900000000.0,4470.0,2235000000.0,9.759825327510917,DNK
Denmark,1990,26000000000.0,5050.0,2525000000.0,9.711538461538462,DNK
Denmark,1991,36500000000.0,7090.0,3545000000.0,9.712328767123287,DNK
Denmark,1992,30700000000.0,5940.0,2970000000.0,9.674267100977199,DNK
Denmark,1993,34000000000.0,6540.0,3270000000.0,9.617647058823529,DNK
Denmark,1994,40200000000.0,7710.0,3855000000.0,9.58955223880597,DNK
Denmark,1995,36700000000.0,7010.0,3505000000.0,9.550408719346049,DNK
Denmark,1996,53600000000.0,10200.0,5100000000.0,9.514925373134329,DNK
Denmark,1997,44300000000.0,8400.0,4200000000.0,9.48081264108352,DNK
Denmark,1998,41100000000.0,7760.0,3880000000.0,9.440389294403893,DNK
Denmark,1999,38900000000.0,7310.0,3655000000.0,9.395886889460154,DNK
Denmark,2000,36000000000.0,6750.0,3375000000.0,9.375,DNK
Denmark,2001,37700000000.0,7040.0,3520000000.0,9.3368700265252,DNK
Denmark,2002,39300000000.0,7310.0,3655000000.0,9.30025445292621,DNK
Denmark,2003,46200000000.0,8570.0,4285000000.0,9.274891774891774,DNK
Denmark,2004,40400000000.0,7490.0,3745000000.0,9.26980198019802,DNK
Denmark,2005,36200000000.0,6680.0,3340000000.0,9.226519337016574,DNK
Denmark,2006,45600000000.0,8380.0,4190000000.0,9.18859649122807,DNK
Denmark,2007,39300000000.0,7190.0,3595000000.0,9.147582697201019,DNK
Denmark,2008,36600000000.0,6660.0,3330000000.0,9.098360655737705,DNK
Denmark,2009,36400000000.0,6580.0,3290000000.0,9.038461538461538,DNK
Denmark,2010,38900000000.0,7000.0,3500000000.0,8.997429305912597,DNK
Denmark,2011,35200000000.0,6310.0,3155000000.0,8.963068181818182,DNK
Denmark,2012,30700000000.0,5470.0,2735000000.0,8.908794788273616,DNK
Denmark,2013,34700000000.0,6160.0,3080000000.0,8.87608069164265,DNK
Denmark,2014,32200000000.0,5680.0,2840000000.0,8.819875776397515,DNK
Denmark,2015,28900000000.0,5090.0,2545000000.0,8.806228373702423,DNK
Denmark,2016,30300000000.0,5310.0,2655000000.0,8.762376237623762,DNK
Ecuador,1985,4560000000.0,504.0,252000000.0,5.526315789473684,ECU
Ecuador,1986,5010000000.0,540.0,270000000.0,5.389221556886228,ECU
Ecuador,1987,5380000000.0,566.0,283000000.0,5.260223048327138,ECU
Ecuador,1988,5640000000.0,579.0,289500000.0,5.132978723404255,ECU
Ecuador,1989,5770000000.0,578.0,289000000.0,5.008665511265165,ECU
Ecuador,1990,6350000000.0,621.0,310500000.0,4.889763779527559,ECU
Ecuador,1991,6970000000.0,667.0,333500000.0,4.784791965566715,ECU
Ecuador,1992,7200000000.0,672.0,336000000.0,4.666666666666667,ECU
Ecuador,1993,7410000000.0,677.0,338500000.0,4.568151147098516,ECU
Ecuador,1994,8140000000.0,727.0,363500000.0,4.465601965601966,ECU
Ecuador,1995,8430000000.0,737.0,368500000.0,4.371293001186239,ECU
Ecuador,1996,9680000000.0,828.0,414000000.0,4.276859504132231,ECU
Ecuador,1997,10400000000.0,869.0,434500000.0,4.177884615384615,ECU
Ecuador,1998,10900000000.0,895.0,447500000.0,4.105504587155964,ECU
Ecuador,1999,10300000000.0,831.0,415500000.0,4.033980582524272,ECU
Ecuador,2000,10600000000.0,840.0,420000000.0,3.9622641509433962,ECU
Ecuador,2001,11100000000.0,860.0,430000000.0,3.873873873873874,ECU
Ecuador,2002,11900000000.0,909.0,454500000.0,3.819327731092437,ECU
Ecuador,2003,11500000000.0,869.0,434500000.0,3.7782608695652176,ECU
Ecuador,2004,12600000000.0,932.0,466000000.0,3.6984126984126986,ECU
Ecuador,2005,13400000000.0,976.0,488000000.0,3.6417910447761193,ECU
Ecuador,2006,15100000000.0,1080.0,540000000.0,3.576158940397351,ECU
Ecuador,2007,17300000000.0,1220.0,610000000.0,3.5260115606936417,ECU
Ecuador,2008,18600000000.0,1290.0,645000000.0,3.467741935483871,ECU
Ecuador,2009,18300000000.0,1240.0,620000000.0,3.387978142076503,ECU
Ecuador,2010,19500000000.0,1310.0,655000000.0,3.358974358974359,ECU
Ecuador,2011,20500000000.0,1350.0,675000000.0,3.292682926829268,ECU
Ecuador,2012,22800000000.0,1480.0,740000000.0,3.245614035087719,ECU
Ecuador,2013,23300000000.0,1490.0,745000000.0,3.1974248927038627,ECU
Ecuador,2014,24300000000.0,1530.0,765000000.0,3.1481481481481484,ECU
Ecuador,2015,26000000000.0,1610.0,805000000.0,3.0961538461538463,ECU
Ecuador,2016,27100000000.0,1650.0,825000000.0,3.044280442804428,ECU
Egypt,1985,31700000000.0,631.0,315500000.0,0.9952681388012619,EGY
Egypt,1986,33700000000.0,653.0,326500000.0,0.9688427299703264,EGY
Egypt,1987,37100000000.0,700.0,350000000.0,0.9433962264150944,EGY
Egypt,1988,39000000000.0,714.0,357000000.0,0.9153846153846154,EGY
Egypt,1989,40900000000.0,730.0,365000000.0,0.8924205378973105,EGY
Egypt,1990,42900000000.0,747.0,373500000.0,0.8706293706293706,EGY
Egypt,1991,44900000000.0,764.0,382000000.0,0.8507795100222717,EGY
Egypt,1992,46700000000.0,779.0,389500000.0,0.8340471092077087,EGY
Egypt,1993,48300000000.0,789.0,394500000.0,0.8167701863354038,EGY
Egypt,1994,50400000000.0,807.0,403500000.0,0.8005952380952381,EGY
Egypt,1995,53400000000.0,838.0,419000000.0,0.7846441947565543,EGY
Egypt,1996,56600000000.0,871.0,435500000.0,0.769434628975265,EGY
Egypt,1997,61000000000.0,922.0,461000000.0,0.7557377049180328,EGY
Egypt,1998,65200000000.0,967.0,483500000.0,0.7415644171779141,EGY
Egypt,1999,70700000000.0,1030.0,515000000.0,0.7284299858557284,EGY
Egypt,2000,73000000000.0,1040.0,520000000.0,0.7123287671232876,EGY
Egypt,2001,80200000000.0,1130.0,565000000.0,0.7044887780548629,EGY
Egypt,2002,85700000000.0,1180.0,590000000.0,0.6884480746791132,EGY
Egypt,2003,91500000000.0,1240.0,620000000.0,0.6775956284153005,EGY
Egypt,2004,97300000000.0,1290.0,645000000.0,0.6628982528263104,EGY
Egypt,2005,104000000000.0,1350.0,675000000.0,0.6490384615384616,EGY
Egypt,2006,111000000000.0,1420.0,710000000.0,0.6396396396396397,EGY
Egypt,2007,119000000000.0,1500.0,750000000.0,0.6302521008403361,EGY
Egypt,2008,128000000000.0,1580.0,790000000.0,0.6171875,EGY
Egypt,2009,133000000000.0,1620.0,810000000.0,0.6090225563909775,EGY
Egypt,2010,143000000000.0,1710.0,855000000.0,0.5979020979020979,EGY
Egypt,2011,149000000000.0,1730.0,865000000.0,0.5805369127516778,EGY
Egypt,2012,162000000000.0,1840.0,920000000.0,0.5679012345679012,EGY
Egypt,2013,164000000000.0,1830.0,915000000.0,0.5579268292682927,EGY
Egypt,2014,170000000000.0,1850.0,925000000.0,0.5441176470588235,EGY
Egypt,2015,181000000000.0,1930.0,965000000.0,0.5331491712707183,EGY
Egypt,2016,187000000000.0,1960.0,980000000.0,0.5240641711229946,EGY
Finland,1985,49400000000.0,10100.0,5050000000.0,10.222672064777328,FIN
Finland,1986,48900000000.0,9930.0,4965000000.0,10.153374233128835,FIN
Finland,1987,53000000000.0,10700.0,5350000000.0,10.09433962264151,FIN
Finland,1988,53500000000.0,10800.0,5400000000.0,10.093457943925234,FIN
Finland,1989,53400000000.0,10700.0,5350000000.0,10.0187265917603,FIN
Finland,1990,54000000000.0,10800.0,5400000000.0,10.0,FIN
Finland,1991,57500000000.0,11500.0,5750000000.0,10.0,FIN
Finland,1992,57300000000.0,11400.0,5700000000.0,9.947643979057592,FIN
Finland,1993,60600000000.0,11900.0,5950000000.0,9.818481848184819,FIN
Finland,1994,65000000000.0,12800.0,6400000000.0,9.846153846153847,FIN
Finland,1995,63200000000.0,12300.0,6150000000.0,9.731012658227849,FIN
Finland,1996,69400000000.0,13500.0,6750000000.0,9.72622478386167,FIN
Finland,1997,69000000000.0,13400.0,6700000000.0,9.710144927536232,FIN
Finland,1998,70200000000.0,13600.0,6800000000.0,9.686609686609687,FIN
Finland,1999,69400000000.0,13400.0,6700000000.0,9.654178674351584,FIN
Finland,2000,70000000000.0,13500.0,6750000000.0,9.642857142857142,FIN
Finland,2001,74300000000.0,14300.0,7150000000.0,9.62314939434724,FIN
Finland,2002,74900000000.0,14400.0,7200000000.0,9.612817089452603,FIN
Finland,2003,84300000000.0,16100.0,8050000000.0,9.549228944246737,FIN
Finland,2004,85800000000.0,16400.0,8200000000.0,9.557109557109557,FIN
Finland,2005,70300000000.0,13400.0,6700000000.0,9.530583214793742,FIN
Finland,2006,82300000000.0,15600.0,7800000000.0,9.477521263669502,FIN
Finland,2007,81200000000.0,15300.0,7650000000.0,9.421182266009852,FIN
Finland,2008,77400000000.0,14600.0,7300000000.0,9.431524547803617,FIN
Finland,2009,72100000000.0,13500.0,6750000000.0,9.361997226074896,FIN
Finland,2010,80700000000.0,15000.0,7500000000.0,9.293680297397769,FIN
Finland,2011,73500000000.0,13600.0,6800000000.0,9.251700680272108,FIN
Finland,2012,70400000000.0,13000.0,6500000000.0,9.232954545454545,FIN
Finland,2013,71200000000.0,13100.0,6550000000.0,9.19943820224719,FIN
Finland,2014,68100000000.0,12500.0,6250000000.0,9.177679882525698,FIN
Finland,2015,68600000000.0,12500.0,6250000000.0,9.110787172011662,FIN
Finland,2016,68600000000.0,12500.0,6250000000.0,9.110787172011662,FIN
France,1985,343000000000.0,6200.0,3100000000.0,0.9037900874635568,FRA
France,1986,362000000000.0,6500.0,3250000000.0,0.8977900552486188,FRA
France,1987,378000000000.0,6740.0,3370000000.0,0.8915343915343915,FRA
France,1988,392000000000.0,6950.0,3475000000.0,0.8864795918367347,FRA
France,1989,406000000000.0,7170.0,3585000000.0,0.8830049261083743,FRA
France,1990,419000000000.0,7360.0,3680000000.0,0.8782816229116945,FRA
France,1991,455000000000.0,7950.0,3975000000.0,0.8736263736263736,FRA
France,1992,463000000000.0,8050.0,4025000000.0,0.8693304535637149,FRA
France,1993,472000000000.0,8170.0,4085000000.0,0.8654661016949152,FRA
France,1994,476000000000.0,8200.0,4100000000.0,0.8613445378151261,FRA
France,1995,493000000000.0,8460.0,4230000000.0,0.8580121703853956,FRA
France,1996,512000000000.0,8760.0,4380000000.0,0.85546875,FRA
France,1997,504000000000.0,8570.0,4285000000.0,0.8501984126984127,FRA
France,1998,510000000000.0,8640.0,4320000000.0,0.8470588235294118,FRA
France,1999,524000000000.0,8830.0,4415000000.0,0.8425572519083969,FRA
France,2000,541000000000.0,9070.0,4535000000.0,0.8382624768946395,FRA
France,2001,550000000000.0,9170.0,4585000000.0,0.8336363636363636,FRA
France,2002,559000000000.0,9290.0,4645000000.0,0.830948121645796,FRA
France,2003,562000000000.0,9290.0,4645000000.0,0.8265124555160143,FRA
France,2004,573000000000.0,9400.0,4700000000.0,0.8202443280977313,FRA
France,2005,575000000000.0,9400.0,4700000000.0,0.8173913043478261,FRA
France,2006,575000000000.0,9340.0,4670000000.0,0.8121739130434783,FRA
France,2007,570000000000.0,9200.0,4600000000.0,0.8070175438596491,FRA
France,2008,575000000000.0,9220.0,4610000000.0,0.8017391304347826,FRA
France,2009,543000000000.0,8660.0,4330000000.0,0.7974217311233885,FRA
France,2010,574000000000.0,9110.0,4555000000.0,0.7935540069686411,FRA
France,2011,567000000000.0,8950.0,4475000000.0,0.7892416225749559,FRA
France,2012,565000000000.0,8880.0,4440000000.0,0.7858407079646018,FRA
France,2013,573000000000.0,8970.0,4485000000.0,0.7827225130890052,FRA
France,2014,562000000000.0,8750.0,4375000000.0,0.7784697508896797,FRA
France,2015,569000000000.0,8820.0,4410000000.0,0.7750439367311072,FRA
France,2016,553000000000.0,8550.0,4275000000.0,0.7730560578661845,FRA
Germany,1985,523000000000.0,6720.0,3360000000.0,0.6424474187380497,DEU
Germany,1986,524000000000.0,6730.0,3365000000.0,0.642175572519084,DEU
Germany,1987,532000000000.0,6820.0,3410000000.0,0.6409774436090225,DEU
Germany,1988,549000000000.0,7010.0,3505000000.0,0.6384335154826958,DEU
Germany,1989,560000000000.0,7110.0,3555000000.0,0.6348214285714285,DEU
Germany,1990,550000000000.0,6950.0,3475000000.0,0.6318181818181818,DEU
Germany,1991,540000000000.0,6790.0,3395000000.0,0.6287037037037037,DEU
Germany,1992,538000000000.0,6720.0,3360000000.0,0.6245353159851301,DEU
Germany,1993,527000000000.0,6550.0,3275000000.0,0.6214421252371917,DEU
Germany,1994,528000000000.0,6530.0,3265000000.0,0.6183712121212122,DEU
Germany,1995,537000000000.0,6610.0,3305000000.0,0.6154562383612663,DEU
Germany,1996,553000000000.0,6790.0,3395000000.0,0.6139240506329114,DEU
Germany,1997,552000000000.0,6780.0,3390000000.0,0.6141304347826086,DEU
Germany,1998,557000000000.0,6840.0,3420000000.0,0.6140035906642729,DEU
Germany,1999,556000000000.0,6830.0,3415000000.0,0.6142086330935251,DEU
Germany,2000,577000000000.0,7080.0,3540000000.0,0.6135181975736569,DEU
Germany,2001,586000000000.0,7190.0,3595000000.0,0.613481228668942,DEU
Germany,2002,587000000000.0,7190.0,3595000000.0,0.6124361158432708,DEU
Germany,2003,609000000000.0,7450.0,3725000000.0,0.6116584564860427,DEU
Germany,2004,617000000000.0,7560.0,3780000000.0,0.6126418152350082,DEU
Germany,2005,623000000000.0,7620.0,3810000000.0,0.6115569823434992,DEU
Germany,2006,640000000000.0,7840.0,3920000000.0,0.6125,DEU
Germany,2007,641000000000.0,7870.0,3935000000.0,0.6138845553822153,DEU
Germany,2008,641000000000.0,7900.0,3950000000.0,0.6162246489859594,DEU
Germany,2009,596000000000.0,7360.0,3680000000.0,0.6174496644295302,DEU
Germany,2010,633000000000.0,7830.0,3915000000.0,0.6184834123222749,DEU
Germany,2011,613000000000.0,7570.0,3785000000.0,0.6174551386623165,DEU
Germany,2012,630000000000.0,7770.0,3885000000.0,0.6166666666666667,DEU
Germany,2013,639000000000.0,7860.0,3930000000.0,0.6150234741784038,DEU
Germany,2014,627000000000.0,7690.0,3845000000.0,0.613237639553429,DEU
Germany,2015,647000000000.0,7920.0,3960000000.0,0.6120556414219475,DEU
Germany,2016,648000000000.0,7920.0,3960000000.0,0.6111111111111112,DEU
Greece,1985,27700000000.0,2780.0,1390000000.0,5.018050541516246,GRC
Greece,1986,28200000000.0,2820.0,1410000000.0,5.0,GRC
Greece,1987,30300000000.0,3010.0,1505000000.0,4.966996699669967,GRC
Greece,1988,33400000000.0,3300.0,1650000000.0,4.940119760479042,GRC
Greece,1989,34500000000.0,3390.0,1695000000.0,4.913043478260869,GRC
Greece,1990,35000000000.0,3420.0,1710000000.0,4.885714285714286,GRC
Greece,1991,35800000000.0,3460.0,1730000000.0,4.832402234636872,GRC
Greece,1992,37400000000.0,3580.0,1790000000.0,4.786096256684492,GRC
Greece,1993,38400000000.0,3630.0,1815000000.0,4.7265625,GRC
Greece,1994,40600000000.0,3800.0,1900000000.0,4.679802955665025,GRC
Greece,1995,41600000000.0,3850.0,1925000000.0,4.627403846153846,GRC
Greece,1996,42600000000.0,3910.0,1955000000.0,4.589201877934272,GRC
Greece,1997,43500000000.0,3970.0,1985000000.0,4.563218390804598,GRC
Greece,1998,46300000000.0,4200.0,2100000000.0,4.535637149028077,GRC
Greece,1999,49600000000.0,4470.0,2235000000.0,4.506048387096774,GRC
Greece,2000,53800000000.0,4830.0,2415000000.0,4.488847583643123,GRC
Greece,2001,53700000000.0,4800.0,2400000000.0,4.4692737430167595,GRC
Greece,2002,54600000000.0,4870.0,2435000000.0,4.45970695970696,GRC
Greece,2003,58500000000.0,5200.0,2600000000.0,4.444444444444445,GRC
Greece,2004,59300000000.0,5270.0,2635000000.0,4.443507588532884,GRC
Greece,2005,60000000000.0,5310.0,2655000000.0,4.425,GRC
Greece,2006,60800000000.0,5360.0,2680000000.0,4.407894736842105,GRC
Greece,2007,63500000000.0,5580.0,2790000000.0,4.393700787401575,GRC
Greece,2008,63700000000.0,5580.0,2790000000.0,4.379905808477237,GRC
Greece,2009,61400000000.0,5360.0,2680000000.0,4.364820846905538,GRC
Greece,2010,57400000000.0,5010.0,2505000000.0,4.36411149825784,GRC
Greece,2011,59400000000.0,5200.0,2600000000.0,4.377104377104377,GRC
Greece,2012,61000000000.0,5360.0,2680000000.0,4.39344262295082,GRC
Greece,2013,57200000000.0,5050.0,2525000000.0,4.414335664335664,GRC
Greece,2014,50500000000.0,4480.0,2240000000.0,4.435643564356436,GRC
Greece,2015,51900000000.0,4620.0,2310000000.0,4.4508670520231215,GRC
Greece,2016,52500000000.0,4690.0,2345000000.0,4.466666666666667,GRC
Hungary,1985,26800000000.0,2540.0,1270000000.0,4.7388059701492535,HUN
Hungary,1986,28000000000.0,2670.0,1335000000.0,4.767857142857143,HUN
Hungary,1987,29700000000.0,2840.0,1420000000.0,4.781144781144781,HUN
Hungary,1988,29200000000.0,2800.0,1400000000.0,4.794520547945205,HUN
Hungary,1989,29600000000.0,2850.0,1425000000.0,4.8141891891891895,HUN
Hungary,1990,28400000000.0,2740.0,1370000000.0,4.823943661971831,HUN
Hungary,1991,30000000000.0,2890.0,1445000000.0,4.816666666666666,HUN
Hungary,1992,31700000000.0,3060.0,1530000000.0,4.826498422712934,HUN
Hungary,1993,32900000000.0,3180.0,1590000000.0,4.832826747720365,HUN
Hungary,1994,33500000000.0,3240.0,1620000000.0,4.835820895522388,HUN
Hungary,1995,34000000000.0,3290.0,1645000000.0,4.838235294117647,HUN
Hungary,1996,35100000000.0,3400.0,1700000000.0,4.843304843304844,HUN
Hungary,1997,35400000000.0,3430.0,1715000000.0,4.844632768361582,HUN
Hungary,1998,37200000000.0,3620.0,1810000000.0,4.865591397849462,HUN
Hungary,1999,37800000000.0,3690.0,1845000000.0,4.880952380952381,HUN
